ext_categories,ext_install_count,verified,total_vulners,high_vulners,medium_vulners,low_vulners,repo_stars,repo_forks,repo_languages,ext_rating_category,ext_version_category
Extension Packs,219,False,0,0,0,0,0,0,unknown,0,0
Education,219,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,219,False,0,0,0,0,1,1,unknown,0,0
Other,219,False,0,0,0,0,0,0,javascript,4 and above,0
Programming Languages,219,False,0,0,0,0,1,1,javascript,0,0
Programming Languages,219,False,0,0,0,0,1,1,python,0,0
Other,219,False,0,0,0,0,1,0,typescript,0,0
Other,219,False,5,0,0,5,1,0,typescript,0,0
Snippets,219,False,0,0,0,0,1,2,typescript,4 and above,0
Other,218,False,0,0,0,0,2,0,typescript,0,0
Themes,218,False,0,0,0,0,0,0,unknown,0,0
Other,218,False,0,0,0,0,0,0,typescript,0,0
Other,218,False,0,0,0,0,0,0,javascript,4 and above,0
Other,218,False,0,0,0,0,0,0,typescript,0,0
Other,218,False,0,0,0,0,5,1,typescript,4 and above,0
Other,218,False,0,0,0,0,5,1,javascript,4 and above,0
Themes,218,False,0,0,0,0,2,0,unknown,4 and above,0
Other,218,False,0,0,0,0,3,0,typescript,4 and above,0
Other,218,False,0,0,0,0,3,0,javascript,4 and above,0
Other,217,False,0,0,0,0,0,0,go,0,0
Other,217,False,0,0,0,0,0,0,typescript,0,0
Other,217,False,0,0,0,0,1,1,typescript,0,0
Other,217,False,0,0,0,0,1,1,javascript,0,0
Other,217,False,0,0,0,0,1,1,css,0,0
Themes,217,False,0,0,0,0,0,0,unknown,1 - 3,0
Other,217,False,2,0,0,2,4,0,rust,0,0
Other,217,False,2,0,0,2,4,0,html,0,0
Other,217,False,2,0,0,2,4,0,javascript,0,0
Other,217,False,2,0,0,2,4,0,typescript,0,0
Other,217,False,2,0,0,2,4,0,css,0,0
Other,217,False,0,0,0,0,2,0,css,0,0
Other,217,False,0,0,0,0,2,0,typescript,0,0
Other,217,False,0,0,0,0,2,0,javascript,0,0
Themes,217,False,0,0,0,0,0,0,unknown,0,0
Other,217,False,0,0,0,0,7,0,javascript,0,2 and above
Other,217,False,0,0,0,0,7,0,shell,0,2 and above
Programming Languages,217,False,0,0,0,0,672,21,rust,0,0
Programming Languages,217,False,0,0,0,0,672,21,other,0,0
Other,217,False,0,0,0,0,0,0,typescript,0,0
Themes,217,False,0,0,0,0,0,0,c++,0,0
Themes,217,False,0,0,0,0,0,0,typescript,0,0
Themes,217,False,0,0,0,0,0,0,javascript,0,0
Themes,217,False,0,0,0,0,0,0,powershell,0,0
Themes,217,False,0,0,0,0,0,0,dart,0,0
Themes,217,False,0,0,0,0,0,0,clojure,0,0
Themes,217,False,0,0,0,0,0,0,other,0,0
Programming Languages,217,False,0,0,0,0,0,0,unknown,4 and above,0
Themes,217,False,0,0,0,0,0,0,unknown,4 and above,0
Visualization,217,False,0,0,0,0,0,0,unknown,4 and above,0
Other,217,False,0,0,0,0,1,0,typescript,4 and above,0
Other,217,False,0,0,0,0,1,0,javascript,0,0
Other,217,False,1,0,0,1,0,0,typescript,4 and above,2 and above
Other,217,False,1,0,0,1,0,0,cmake,4 and above,2 and above
Other,217,False,1,0,0,1,0,0,python,4 and above,2 and above
Other,217,False,1,0,0,1,0,0,javascript,4 and above,2 and above
Extension Packs,217,False,0,0,0,0,0,0,unknown,0,0
Other,217,False,0,0,0,0,0,0,typescript,0,0
Other,217,False,0,0,0,0,0,0,javascript,0,0
Programming Languages,216,False,0,0,0,0,0,0,unknown,0,0
Other,216,False,0,0,0,0,1,0,typescript,0,0
Themes,216,False,0,0,0,0,0,0,unknown,0,0
Other,216,False,0,0,0,0,0,0,typescript,0,0
Programming Languages,216,False,0,0,0,0,0,0,unknown,0,0
Themes,216,False,0,0,0,0,4,0,unknown,0,0
Programming Languages,216,False,0,0,0,0,7,2,typescript,0,0
Snippets,216,False,0,0,0,0,7,2,typescript,0,0
Other,216,False,0,0,0,0,0,1,typescript,0,0
Other,216,False,0,0,0,0,0,1,html,0,0
Other,216,False,0,0,0,0,0,1,javascript,0,0
Other,216,False,0,0,0,0,0,1,css,0,0
Snippets,216,False,0,0,0,0,0,0,unknown,0,1
Programming Languages,216,False,0,0,0,0,0,0,unknown,4 and above,0
Themes,216,False,0,0,0,0,0,0,unknown,0,0
Other,216,False,6,0,0,6,32,8,python,0,0
Other,216,False,6,0,0,6,32,8,jinja,0,0
Other,216,False,6,0,0,6,32,8,gherkin,0,0
Other,216,False,6,0,0,6,32,8,other,0,0
Snippets,216,False,0,0,0,0,0,0,typescript,0,0
Themes,216,False,0,0,0,0,0,0,makefile,0,0
Other,216,False,0,0,0,0,3,0,typescript,0,0
Other,216,False,0,0,0,0,3,0,javascript,0,0
Other,216,False,0,0,0,0,0,0,javascript,4 and above,0
Themes,216,False,0,0,0,0,2,0,unknown,4 and above,0
Other,216,False,0,0,0,0,4,0,typescript,4 and above,0
Other,216,False,0,0,0,0,4,0,javascript,4 and above,0
Other,215,False,0,0,0,0,0,0,typescript,0,0
Other,215,False,0,0,0,0,0,0,javascript,4 and above,0
Other,215,False,0,0,0,0,4,1,typescript,4 and above,0
Other,215,False,0,0,0,0,4,1,javascript,4 and above,0
Themes,215,False,0,0,0,0,0,0,unknown,0,0
Other,215,False,0,0,0,0,2,0,typescript,0,0
Themes,215,False,0,0,0,0,1,0,typescript,0,0
Other,215,False,1,0,1,0,0,0,javascript,4 and above,0
Snippets,215,False,0,0,0,0,4,0,javascript,0,1
Snippets,215,False,0,0,0,0,4,0,css,0,1
Snippets,215,False,0,0,0,0,4,0,html,0,1
Themes,215,False,0,0,0,0,0,0,unknown,0,0
Other,215,False,0,0,0,0,3,1,typescript,0,0
Snippets,215,False,0,0,0,0,0,0,typescript,0,0
Keymaps,215,False,0,0,0,0,0,0,typescript,0,0
Extension Packs,215,False,0,0,0,0,0,0,typescript,0,0
Education,215,False,0,0,0,0,0,0,typescript,0,0
Programming Languages,215,False,0,0,0,0,6,0,javascript,4 and above,0
Snippets,215,False,0,0,0,0,6,0,javascript,4 and above,0
Programming Languages,215,False,0,0,0,0,1,0,unknown,0,0
Other,215,False,0,0,0,0,0,0,javascript,0,0
Programming Languages,214,False,0,0,0,0,0,0,unknown,4 and above,0
Other,214,False,0,0,0,0,2,0,typescript,0,0
Other,214,False,0,0,0,0,4,0,typescript,4 and above,0
Programming Languages,214,False,0,0,0,0,0,0,unknown,4 and above,0
Other,214,False,0,0,0,0,2,0,typescript,0,0
Other,214,False,0,0,0,0,2,0,javascript,0,0
Snippets,214,False,0,0,0,0,0,0,unknown,0,0
Themes,214,False,0,0,0,0,1,0,unknown,0,0
Themes,214,False,0,0,0,0,2,0,javascript,4 and above,0
Other,214,False,0,0,0,0,0,0,typescript,0,0
Themes,214,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,214,False,0,0,0,0,0,1,typescript,0,0
Programming Languages,214,False,0,0,0,0,0,1,javascript,0,0
Programming Languages,214,False,0,0,0,0,0,1,css,0,0
Other,214,False,0,0,0,0,0,0,typescript,0,0
Themes,214,False,0,0,0,0,1,0,unknown,0,0
Other,213,False,0,0,0,0,3,0,typescript,0,0
Other,213,False,0,0,0,0,1,0,javascript,0,0
Other,213,False,0,0,0,0,1,0,typescript,0,0
Themes,213,False,0,0,0,0,0,0,unknown,4 and above,0
Themes,213,False,0,0,0,0,0,0,unknown,0,0
Snippets,213,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,213,False,0,0,0,0,0,0,unknown,0,0
Other,213,False,0,0,0,0,0,1,javascript,0,0
Other,213,False,12,1,7,4,103,72,java,0,2 and above
Other,213,False,12,1,7,4,103,72,typescript,0,2 and above
Other,213,False,12,1,7,4,103,72,javascript,0,2 and above
Other,213,False,12,1,7,4,103,72,css,0,2 and above
Other,213,False,12,1,7,4,103,72,html,0,2 and above
Other,213,False,12,1,7,4,103,72,shell,0,2 and above
Snippets,213,False,0,0,0,0,11,0,unknown,4 and above,0
Themes,213,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,213,False,0,0,0,0,0,0,rust,0,0
Other,213,False,0,0,0,0,0,0,typescript,0,0
Other,213,False,0,0,0,0,0,0,typescript,0,0
Themes,213,False,0,0,0,0,0,0,unknown,0,0
Other,213,False,0,0,0,0,0,0,javascript,0,0
Themes,213,False,0,0,0,0,0,0,unknown,0,0
Visualization,213,False,0,0,0,0,0,0,typescript,0,0
Visualization,213,False,0,0,0,0,0,0,html,0,0
Other,213,False,0,0,0,0,0,0,typescript,0,0
Keymaps,213,False,0,0,0,0,1,0,unknown,4 and above,0
Other,212,False,0,0,0,0,0,1,typescript,4 and above,0
Other,212,False,0,0,0,0,0,1,javascript,4 and above,0
Other,212,False,20,3,14,3,5,0,typescript,4 and above,0
Other,212,False,20,3,14,3,5,0,javascript,4 and above,0
Other,212,False,20,3,14,3,5,0,css,4 and above,0
Programming Languages,212,False,0,0,0,0,0,0,unknown,0,0
Themes,212,False,0,0,0,0,1,0,unknown,4 and above,0
Themes,212,False,0,0,0,0,0,0,unknown,4 and above,0
Snippets,212,False,0,0,0,0,5,0,typescript,0,0
Programming Languages,212,False,0,0,0,0,1,1,unknown,0,0
Other,212,False,0,0,0,0,0,0,f#,0,0
Other,212,False,0,0,0,0,0,0,javascript,0,0
Other,212,False,0,0,0,0,0,0,typescript,0,0
Other,212,False,0,0,0,0,0,0,javascript,0,0
Other,212,False,1,0,0,1,0,0,python,0,0
Other,212,False,1,0,0,1,0,0,javascript,0,0
Themes,212,False,0,0,0,0,1,0,unknown,0,0
Snippets,211,False,0,0,0,0,0,0,html,0,0
Other,211,False,0,0,0,0,0,0,typescript,4 and above,0
Extension Packs,211,False,0,0,0,0,0,0,unknown,0,0
Other,211,False,0,0,0,0,0,0,typescript,4 and above,0
Other,211,False,0,0,0,0,0,0,javascript,4 and above,0
Themes,211,False,0,0,0,0,2,0,unknown,0,0
Themes,211,False,0,0,0,0,0,1,unknown,0,0
Other,211,False,0,0,0,0,0,0,typescript,0,0
Other,211,False,0,0,0,0,0,0,javascript,0,0
Themes,211,False,0,0,0,0,0,0,unknown,0,0
Other,211,False,0,0,0,0,1,0,javascript,0,0
Themes,211,False,0,0,0,0,0,0,json,0,0
Themes,211,False,0,0,0,0,0,0,rust,0,0
Themes,211,False,0,0,0,0,0,0,other,0,0
Other,210,False,0,0,0,0,1,0,typescript,0,0
Snippets,210,False,0,0,0,0,1,0,typescript,0,0
Themes,210,False,0,0,0,0,1,0,typescript,0,0
Other,210,False,0,0,0,0,2,0,javascript,4 and above,0
Other,210,False,0,0,0,0,5,1,typescript,0,0
Programming Languages,210,False,0,0,0,0,0,0,javascript,0,0
Other,210,False,0,0,0,0,0,0,javascript,0,0
Formatters,210,False,0,0,0,0,0,0,typescript,0,0
Formatters,210,False,0,0,0,0,0,0,javascript,0,0
Extension Packs,210,False,0,0,0,0,0,0,typescript,0,0
Extension Packs,210,False,0,0,0,0,0,0,javascript,0,0
Other,210,False,0,0,0,0,0,0,typescript,0,0
Programming Languages,210,False,0,0,0,0,0,0,unknown,0,0
Other,210,False,0,0,0,0,5,0,typescript,0,0
Other,210,False,0,0,0,0,1,0,javascript,0,0
Other,210,False,0,0,0,0,1,0,typescript,0,0
Programming Languages,210,False,0,0,0,0,1,0,c++,0,2 and above
Programming Languages,210,False,0,0,0,0,1,0,c,0,2 and above
Programming Languages,210,False,0,0,0,0,1,0,javascript,0,2 and above
Programming Languages,210,False,0,0,0,0,1,0,other,0,2 and above
Programming Languages,210,False,0,0,0,0,1,2,typescript,0,1
Programming Languages,210,False,0,0,0,0,1,2,html,0,1
Programming Languages,210,False,0,0,0,0,0,0,assembly,4 and above,0
Other,209,False,0,0,0,0,0,0,typescript,0,0
Other,209,False,0,0,0,0,0,0,typescript,0,0
Other,209,False,0,0,0,0,0,0,javascript,0,0
Visualization,209,False,1,0,0,1,4,0,typescript,4 and above,0
Other,209,False,0,0,0,0,0,0,typescript,0,0
Themes,209,False,0,0,0,0,1,0,unknown,4 and above,0
Other,209,False,0,0,0,0,0,0,typescript,0,0
Other,209,False,0,0,0,0,0,0,javascript,0,0
Themes,209,False,0,0,0,0,0,1,nix,0,0
Programming Languages,209,False,0,0,0,0,0,0,unknown,0,0
Themes,209,False,0,0,0,0,0,0,unknown,0,0
Other,209,False,0,0,0,0,1,1,javascript,0,0
Snippets,209,False,0,0,0,0,0,0,unknown,0,0
Testing,209,False,0,0,0,0,0,0,typescript,0,0
Testing,209,False,0,0,0,0,0,0,html,0,0
Programming Languages,209,False,0,0,0,0,1,0,typescript,0,0
Snippets,209,False,0,0,0,0,1,0,typescript,0,0
Machine Learning,209,False,0,0,0,0,1,0,typescript,0,0
Education,209,False,0,0,0,0,1,0,typescript,0,0
Programming Languages,208,False,3,0,3,0,14,2,rust,0,0
Programming Languages,208,False,3,0,3,0,14,2,typescript,0,0
Programming Languages,208,False,3,0,3,0,14,2,shell,0,0
Programming Languages,208,False,3,0,3,0,14,2,javascript,0,0
Programming Languages,208,False,3,0,3,0,14,2,dockerfile,0,0
Programming Languages,208,False,3,0,3,0,14,2,html,0,0
Snippets,208,False,3,0,3,0,14,2,rust,0,0
Snippets,208,False,3,0,3,0,14,2,typescript,0,0
Snippets,208,False,3,0,3,0,14,2,shell,0,0
Snippets,208,False,3,0,3,0,14,2,javascript,0,0
Snippets,208,False,3,0,3,0,14,2,dockerfile,0,0
Snippets,208,False,3,0,3,0,14,2,html,0,0
Snippets,208,False,0,0,0,0,0,0,unknown,0,0
Other,208,False,0,0,0,0,0,0,typescript,0,0
Other,208,False,0,0,0,0,0,0,javascript,0,0
Snippets,208,False,0,0,0,0,2,2,typescript,0,0
Snippets,208,False,0,0,0,0,2,2,javascript,0,0
Snippets,208,False,0,0,0,0,2,2,css,0,0
Other,208,False,22,3,16,3,0,1,typescript,0,0
Other,208,False,22,3,16,3,0,1,javascript,0,0
Themes,208,False,0,0,0,0,0,0,unknown,0,0
Other,208,False,0,0,0,0,4,1,javascript,4 and above,0
Snippets,208,False,0,0,0,0,0,0,unknown,0,0
Themes,208,False,0,0,0,0,3,0,unknown,4 and above,0
Other,208,False,0,0,0,0,1,0,typescript,0,0
Other,208,False,0,0,0,0,1,0,javascript,0,0
Themes,208,False,0,0,0,0,0,0,unknown,4 and above,0
Themes,208,False,0,0,0,0,0,0,unknown,0,0
Other,208,False,0,0,0,0,14,0,rust,0,0
Other,208,False,0,0,0,0,14,0,typescript,0,0
Other,208,False,0,0,0,0,14,0,javascript,0,0
Other,208,False,0,0,0,0,14,0,makefile,0,0
Snippets,208,False,0,0,0,0,4,0,unknown,0,0
Themes,208,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,208,False,0,0,0,0,1,0,unknown,0,0
Other,208,False,0,0,0,0,20,5,typescript,0,0
Programming Languages,208,False,0,0,0,0,0,0,javascript,0,0
Keymaps,208,False,0,0,0,0,0,0,javascript,0,0
Other,207,False,0,0,0,0,0,0,typescript,0,0
Programming Languages,207,False,0,0,0,0,0,0,typescript,0,0
Formatters,207,False,0,0,0,0,0,0,typescript,0,0
Other,207,False,0,0,0,0,5,0,typescript,4 and above,0
Other,207,False,0,0,0,0,5,0,shell,4 and above,0
Other,207,False,0,0,0,0,1,0,javascript,0,0
Themes,207,False,0,0,0,0,0,0,unknown,0,0
Extension Packs,207,False,0,0,0,0,1,1,unknown,0,0
Programming Languages,207,True,2,0,0,2,3,1,typescript,4 and above,0
Programming Languages,207,True,2,0,0,2,3,1,css,4 and above,0
Programming Languages,207,True,2,0,0,2,3,1,javascript,4 and above,0
Linters,207,True,2,0,0,2,3,1,typescript,4 and above,0
Linters,207,True,2,0,0,2,3,1,css,4 and above,0
Linters,207,True,2,0,0,2,3,1,javascript,4 and above,0
Themes,207,False,0,0,0,0,0,0,unknown,0,0
Other,207,False,0,0,0,0,3,0,typescript,0,0
Extension Packs,207,False,0,0,0,0,0,0,unknown,4 and above,0
Other,206,False,0,0,0,0,0,0,typescript,0,0
Themes,206,False,0,0,0,0,0,0,unknown,0,0
SCM Providers,206,False,0,0,0,0,0,0,typescript,0,0
Programming Languages,206,False,0,0,0,0,1,2,unknown,4 and above,0
Themes,206,False,0,0,0,0,0,0,unknown,0,1
Themes,206,False,0,0,0,0,0,0,unknown,0,0
Themes,206,False,0,0,0,0,0,0,unknown,4 and above,0
Other,205,False,0,0,0,0,0,0,typescript,4 and above,0
Other,205,False,0,0,0,0,0,0,typescript,0,0
Snippets,205,False,0,0,0,0,1,0,unknown,0,0
Themes,205,False,0,0,0,0,0,0,javascript,0,0
Themes,205,False,0,0,0,0,0,0,unknown,0,0
Themes,205,False,0,0,0,0,1,0,typescript,0,0
Snippets,205,False,0,0,0,0,0,0,javascript,0,2 and above
Themes,205,False,0,0,0,0,0,0,unknown,4 and above,0
Themes,205,False,0,0,0,0,0,0,unknown,0,0
Snippets,205,False,0,0,0,0,0,1,typescript,0,0
Other,204,False,0,0,0,0,3,0,typescript,0,0
Other,204,False,0,0,0,0,3,0,just,0,0
Themes,204,False,0,0,0,0,1,0,unknown,0,0
Other,204,False,3,0,3,0,1,2,typescript,4 and above,0
Other,204,False,3,0,3,0,1,2,css,4 and above,0
Other,204,False,3,0,3,0,1,2,javascript,4 and above,0
Programming Languages,204,False,0,0,0,0,1,0,typescript,0,0
Programming Languages,204,False,0,0,0,0,1,0,vue,0,0
Programming Languages,204,False,0,0,0,0,1,0,javascript,0,0
Programming Languages,204,False,0,0,0,0,1,0,css,0,0
Programming Languages,204,False,0,0,0,0,1,0,html,0,0
Other,204,False,0,0,0,0,0,0,typescript,0,0
Snippets,204,False,0,0,0,0,0,0,javascript,0,0
Other,204,False,7,0,0,7,4,1,typescript,0,0
Other,204,False,7,0,0,7,4,1,css,0,0
Other,204,False,7,0,0,7,4,1,javascript,0,0
Other,204,False,0,0,0,0,0,0,javascript,0,0
Themes,204,False,0,0,0,0,0,0,unknown,0,0
Other,204,False,0,0,0,0,0,0,typescript,0,0
Programming Languages,204,False,0,0,0,0,4,1,unknown,0,0
Themes,204,False,0,0,0,0,0,0,unknown,0,0
Themes,204,False,0,0,0,0,1,0,unknown,0,0
Programming Languages,204,False,0,0,0,0,1,0,unknown,0,0
Themes,204,False,0,0,0,0,0,0,unknown,0,0
Programming Languages,203,False,0,0,0,0,1,0,unknown,0,0
Other,203,False,0,0,0,0,0,0,javascript,4 and above,0
Themes,203,False,0,0,0,0,0,0,unknown,4 and above,0
Extension Packs,203,False,0,0,0,0,0,0,unknown,0,0
Other,203,False,0,0,0,0,0,0,typescript,0,0
Other,203,False,0,0,0,0,0,0,javascript,0,0
Other,203,False,0,0,0,0,0,0,typescript,0,0
Other,203,False,0,0,0,0,1,0,typescript,0,0
Other,203,False,0,0,0,0,3,0,typescript,0,0
Other,203,False,0,0,0,0,0,1,typescript,0,0
Other,203,False,0,0,0,0,5,1,typescript,0,0
Other,203,False,0,0,0,0,5,1,javascript,0,0
Other,203,False,0,0,0,0,5,1,less,0,0
Other,203,False,0,0,0,0,5,1,html,0,0
Other,203,False,0,0,0,0,5,1,makefile,0,0
Other,203,False,0,0,0,0,0,0,typescript,4 and above,0
Other,203,False,0,0,0,0,0,0,javascript,4 and above,0
Other,203,False,0,0,0,0,0,1,typescript,0,1
Programming Languages,203,False,0,0,0,0,0,0,unknown,0,0
Formatters,203,True,0,0,0,0,1,0,typescript,0,0
Data Science,203,True,0,0,0,0,1,0,typescript,0,0
Themes,203,False,0,0,0,0,0,0,unknown,0,0
Other,203,False,0,0,0,0,0,0,typescript,0,0
Other,203,False,0,0,0,0,0,0,javascript,0,0
Other,203,False,0,0,0,0,0,0,ejs,0,0
Themes,203,False,0,0,0,0,0,0,unknown,0,2 and above
Other,202,False,0,0,0,0,1,1,javascript,4 and above,0
Other,202,False,0,0,0,0,3,0,typescript,0,0
Programming Languages,202,False,0,0,0,0,0,0,peg.js,0,0
Themes,202,False,0,0,0,0,0,0,unknown,4 and above,0
Themes,202,False,0,0,0,0,0,0,unknown,4 and above,0
Snippets,202,False,0,0,0,0,1,1,unknown,0,1
Extension Packs,202,False,0,0,0,0,1,1,unknown,0,1
Themes,202,False,0,0,0,0,1,0,unknown,0,0
Themes,202,False,0,0,0,0,0,0,unknown,0,0
Other,202,False,0,0,0,0,2,0,javascript,0,0
Other,202,False,0,0,0,0,2,0,typescript,1 - 3,0
Other,202,False,0,0,0,0,0,0,typescript,4 and above,0
Programming Languages,202,False,0,0,0,0,1,1,unknown,4 and above,0
Programming Languages,202,False,39,6,21,12,2,0,typescript,0,0
Programming Languages,202,False,39,6,21,12,2,0,javascript,0,0
Education,202,False,39,6,21,12,2,0,typescript,0,0
Education,202,False,39,6,21,12,2,0,javascript,0,0
Other,202,False,0,0,0,0,0,0,typescript,0,0
Other,202,False,0,0,0,0,0,0,html,0,0
Other,202,False,0,0,0,0,0,0,javascript,0,0
Other,202,False,0,0,0,0,3,0,typescript,0,0
Other,202,False,0,0,0,0,3,0,javascript,0,0
Themes,202,False,0,0,0,0,0,0,unknown,4 and above,0
Other,202,False,0,0,0,0,0,0,typescript,0,0
Themes,202,False,0,0,0,0,0,0,unknown,0,0
Other,202,False,0,0,0,0,0,0,typescript,0,0
Extension Packs,202,False,0,0,0,0,0,1,unknown,4 and above,0
Programming Languages,201,False,0,0,0,0,0,0,assembly,1 - 3,0
Other,201,False,0,0,0,0,1,0,typescript,0,0
Other,201,False,0,0,0,0,1,0,javascript,0,0
Snippets,201,False,0,0,0,0,0,0,unknown,0,0
Other,201,False,0,0,0,0,0,0,typescript,0,0
Other,201,False,0,0,0,0,0,0,javascript,0,0
Other,201,False,0,0,0,0,0,0,css,0,0
Snippets,201,False,0,0,0,0,0,0,unknown,0,0
Other,201,False,5,0,5,0,4,0,typescript,0,0
Other,201,False,5,0,5,0,4,0,javascript,0,0
Other,201,False,5,0,5,0,4,0,html,0,0
Other,201,False,5,0,5,0,4,0,css,0,0
Other,201,False,0,0,0,0,0,0,typescript,0,0
Other,201,False,0,0,0,0,0,0,antlr,0,0
Other,201,False,0,0,0,0,0,0,other,0,0
Themes,201,False,0,0,0,0,0,0,unknown,0,0
Other,201,False,0,0,0,0,0,0,typescript,0,0
Other,201,False,0,0,0,0,0,0,css,0,0
Other,201,False,0,0,0,0,0,0,javascript,0,0
Programming Languages,201,False,3,0,1,2,1,0,typescript,0,0
Programming Languages,201,False,3,0,1,2,1,0,other,0,0
Other,201,False,0,0,0,0,2,0,typescript,4 and above,0
Other,201,False,0,0,0,0,2,0,javascript,4 and above,0
Other,201,False,0,0,0,0,1,1,javascript,0,0
Snippets,200,False,0,0,0,0,3,0,unknown,4 and above,0
Programming Languages,200,False,0,0,0,0,18,4,nim,0,0
Programming Languages,200,False,0,0,0,0,18,4,starlark,0,0
Programming Languages,200,False,0,0,0,0,18,4,typescript,0,0
Programming Languages,200,False,0,0,0,0,18,4,shell,0,0
Other,200,False,0,0,0,0,0,0,typescript,0,0
Other,200,False,0,0,0,0,0,0,javascript,0,0
Programming Languages,200,False,6,0,0,6,0,4,python,0,0
Programming Languages,200,False,6,0,0,6,0,4,rust,0,0
Programming Languages,200,False,6,0,0,6,0,4,c++,0,0
Programming Languages,200,False,6,0,0,6,0,4,typescript,0,0
Other,200,False,0,0,0,0,0,0,typescript,0,0
Other,200,False,0,0,0,0,8,1,typescript,0,0
Other,200,False,0,0,0,0,8,1,javascript,0,0
Other,200,False,0,0,0,0,48,13,typescript,4 and above,0
Other,200,False,0,0,0,0,0,0,rescript,0,0
Other,200,False,0,0,0,0,0,0,css,0,0
Other,200,False,0,0,0,0,0,0,less,0,0
Other,200,False,0,0,0,0,0,0,other,0,0
Other,200,False,1,0,0,1,1,1,typescript,0,0
Other,200,False,1,0,0,1,1,1,javascript,0,0
Other,200,False,1,0,0,1,1,1,css,0,0
Other,200,False,1,0,0,1,1,0,typescript,0,0
Other,200,False,1,0,0,1,1,0,javascript,0,0
Other,200,False,0,0,0,0,3,0,typescript,0,0
Other,200,False,0,0,0,0,0,0,typescript,0,0
Other,200,False,0,0,0,0,0,0,javascript,0,0
Other,200,False,0,0,0,0,1,0,javascript,4 and above,0
Other,200,False,0,0,0,0,1,0,css,4 and above,0
Other,200,False,0,0,0,0,1,0,html,4 and above,0
Themes,199,False,0,0,0,0,0,0,unknown,0,0
Other,199,False,131,59,54,18,1,0,python,0,0
Other,199,False,131,59,54,18,1,0,java,0,0
Other,199,False,131,59,54,18,1,0,jupyter notebook,0,0
Other,199,False,131,59,54,18,1,0,other,0,0
Other,199,False,0,0,0,0,0,0,typescript,4 and above,0
Other,199,False,0,0,0,0,1,1,javascript,0,0
Extension Packs,199,False,0,0,0,0,0,0,unknown,0,0
Snippets,199,False,0,0,0,0,0,0,typescript,0,0
Snippets,199,False,0,0,0,0,0,0,html,0,0
Snippets,199,False,0,0,0,0,0,0,javascript,0,0
Snippets,199,False,0,0,0,0,0,0,css,0,0
Programming Languages,199,False,0,0,0,0,0,0,javascript,0,0
Programming Languages,199,False,0,0,0,0,0,0,typescript,0,0
Programming Languages,199,False,0,0,0,0,0,0,html,0,0
Other,199,False,24,0,24,0,29,6,python,1 - 3,0
Other,199,False,24,0,24,0,29,6,shell,1 - 3,0
Themes,199,False,0,0,0,0,0,0,unknown,0,0
Themes,199,False,0,0,0,0,1,0,unknown,4 and above,0
Themes,199,False,0,0,0,0,0,0,unknown,0,0
Themes,199,False,0,0,0,0,1,0,unknown,0,0
Themes,199,False,0,0,0,0,0,0,unknown,0,0
Snippets,199,False,0,0,0,0,1,0,unknown,4 and above,1
Programming Languages,199,False,0,0,0,0,0,0,unknown,0,0
Themes,199,False,0,0,0,0,0,0,unknown,4 and above,0
Snippets,199,False,0,0,0,0,0,0,typescript,0,0
Themes,199,False,0,0,0,0,1,0,unknown,0,0
Other,199,False,0,0,0,0,1,0,javascript,0,0
Other,199,False,2,0,0,2,0,0,typescript,0,0
Other,199,False,2,0,0,2,0,0,javascript,0,0
Other,199,False,2,0,0,2,0,0,html,0,0
Themes,199,False,0,0,0,0,2,0,unknown,4 and above,0
Themes,199,False,0,0,0,0,0,0,unknown,0,0
Other,199,False,0,0,0,0,1,0,javascript,4 and above,0
Programming Languages,198,False,0,0,0,0,0,0,javascript,0,0
Programming Languages,198,False,0,0,0,0,0,0,typescript,0,0
Programming Languages,198,False,0,0,0,0,0,0,shell,0,0
Notebooks,198,False,0,0,0,0,0,0,typescript,0,0
